"z","Tad/Tcmb","TkLX1/Tcmb","TkLX2/Tcmb","TkmQ/Tcmb","TkmQ+LX2/Tcmb"
20.9875,0.1630596267534373,0.1659831351628491,0.16605331847801424,0.08829815234055208,0.09129184406512902
21.,0.16314850600525246,0.16607976998205223,0.16614903217341062,0.08837701070391595,0.0913775368720741
21.0125,0.16323737997184126,0.16617640215140114,0.1662447548621751,0.08845587278973455,0.09146324768006839
21.025,0.16332624862587206,0.16627303166969806,0.1663404864378973,0.08853473858126033,0.09154897639328559
21.037499999999998,0.1634151119384226,0.16636965853574792,0.1664362267944082,0.08861360806021198,0.09163472291619759
21.05,0.16350396987899812,0.16646628274835837,0.1665319758257795,0.08869248120679092,0.0917204871535723
21.0625,0.16359282241554934,0.16656290430633974,0.16662773342632303,0.08877135799969825,0.09180626901047194
21.075,0.16368166951449037,0.16665952320850505,0.16672349949058987,0.08885023841615128,0.09189206839225078
21.0875,0.1637705111407166,0.16675613945367015,0.16681927391337006,0.08892912243190015,0.0919778852045536
21.1,0.1638593472576221,0.16685275304065333,0.1669150565896915,0.0890080100212439,0.09206371935331328
21.112499999999997,0.16394817782711552,0.16694936396827573,0.1670108474148193,0.08908690115704682,0.09214957074475061
21.125,0.1640370028032828,0.1670459722353611,0.16710664628425564,0.08916579581075464,0.09223543929172749
21.1375,0.164125822196288,0.1671425778407358,0.16720245309373843,0.08924469395241008,0.09232132484986053
21.15,0.16421463604832925,0.16723918078322894,0.16729826773924097,0.08932359555066913,0.09240722724158085
21.1625,0.16430344439942496,0.16733578106167218,0.16739409011697134,0.08940250057281628,0.09249314629036266
21.175,0.16439224728743598,0.16743237867489988,0.16748992012337158,0.08948140898478031,0.0925790818207159
21.187499999999996,0.16448104474808764,0.1675289736217489,0.16758575765511707,0.08956032075114961,0.09266503365817905
21.200000000000003,0.16456983681499157,0.1676255659370099,0.16768160279170743,0.08963923583518763,0.09275100181190349
21.2125,0.16465862351966704,0.16772215570129745,0.1677774558455981,0.08971815419884753,0.0928369865247786
21.224999999999998,0.16474740489156248,0.16781874279481324,0.16787331611158302,0.08979707580278791,0.09292298702280845
21.2375,0.16483618095807698,0.16791532721566088,0.16796918348348666,0.0898760006063872,0.09300900313179689
21.25,0.16492495174458072,0.16801190896194812,0.16806505785537193,0.08995492856775852,0.09309503467854974
21.2625,0.1650137172744366,0.168108488031787,0.16816093912153973,0.09003385964376455,0.09318108149086769
21.275000000000002,0.1651024775690203,0.16820506442329375,0.16825682717652823,0.09011279379003173,0.09326714339753966
21.287499999999998,0.1651912326477415,0.16830163813458898,0.16835272191511222,0.09019173096096504,0.09335322022833577
21.3,0.16527998252806364,0.16839820916379739,0.1684486232323024,0.09027067110976203,0.09343931181400078
21.3125,0.16536872722552448,0.16849477750904782,0.1685445310233447,0.09034961418842695,0.09352541798624718
21.325,0.1654574667537562,0.16859134316847346,0.16864044518371965,0.09042856014778504,0.0936115385777485
21.337500000000002,0.16554620112450513,0.16868790614021165,0.1687363656091419,0.09050750894754549,0.09369767343218226
21.35,0.1656349303476516,0.1687844664224037,0.16883229219555915,0.09058646059581425,0.09378382244372181
21.362499999999997,0.16572365443122947,0.16888102401319532,0.16892822483915193,0.09066541510284186,0.09386998551076432
21.375000000000004,0.16581237338144564,0.16897757891073634,0.1690241634363328,0.09074437247620107,0.09395616253108824
21.3875,0.1659010872026991,0.1690741311131805,0.1691201078837454,0.09082333272180351,0.0940423534028498
21.4,0.16598979589760038,0.16917068061868595,0.16921605807826445,0.09090229584391714,0.09412855802458121
21.4125,0.16607849946699021,0.16926722742541478,0.16931201391699446,0.09098126184518304,0.09421477629518729
21.425,0.16616719790995838,0.16936377153153317,0.16940797529726945,0.09106023072663262,0.0943010081139437
21.437499999999996,0.16625589122386233,0.16946031293521133,0.16950394211665212,0.09113920248770406,0.09438725338049385
21.450000000000003,0.16634457940434627,0.16955685163462395,0.1695999142729337,0.09121817712625954,0.09447351199484696
21.4625,0.16643326244535822,0.16965338762794913,0.16969589166413232,0.09129715463860093,0.09455978385737503
21.474999999999998,0.1665219403391697,0.16974992091336955,0.16979187418849345,0.09137613501948706,0.09464606886881081
21.4875,0.16661061307639255,0.16984645148907176,0.16988786174448875,0.09145511826214936,0.09473236693024556
21.5,0.16669928064599773,0.16994297935324632,0.1699838542308153,0.09153410435830824,0.0948186779431258
21.5125,0.16678794303533248,0.17003950450408772,0.17007985154639532,0.09161309329818901,0.09490500180925185
21.525000000000002,0.16687660023013817,0.17013602693979465,0.17017585359037543,0.09169208507053783,0.09499133843077509
